,GameID,MatchID,Map,Team1ID,Team2ID,Team1,Team2,Winner,Team1_TotalRounds,Team2_TotalRounds,Team1_SideFirstHalf,Team2_SideFirstHalf,Team1_RoundsFirstHalf,Team1_RoundsSecondtHalf,Team1_RoundsOT,Team2_RoundsFirstHalf,Team2_RoundsSecondtHalf,Team2_RoundsOT,Team1_PistolWon,Team1_Eco,Team1_EcoWon,Team1_SemiEco,Team1_SemiEcoWon,Team1_SemiBuy,Team1_SemiBuyWon,Team1_FullBuy,Team1_FullBuyWon,Team2_PistolWon,Team2_Eco,Team2_EcoWon,Team2_SemiEco,Team2_SemiEcoWon,Team2_SemiBuy,Team2_SemiBuyWon,Team2_FullBuy,Team2_FullBuyWon
15052,2278,1471,Bind,96,536,PartyParrots,BAG8,PartyParrots,13,3,attack,defend,11,2,0,1,2,0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,11.0,10.0,1.0,3.0,1.0,4.0,0.0,2.0,1.0,7.0,1.0
15053,2279,1472,Bind,537,538,Mandatory,Pendragon Cyber,Mandatory,13,8,attack,defend,8,5,0,4,4,0,,,,,,,,,,,,,,,,,,
15054,2280,1473,Bind,80,539,DREAMCHASERS,WanteD,DREAMCHASERS,13,10,defend,attack,8,5,0,4,6,0,,,,,,,,,,,,,,,,,,
15055,2298,1491,Bind,541,359,GoodVibes,clowns,GoodVibes,13,4,defend,attack,8,5,0,4,0,0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,13.0,11.0,1.0,3.0,1.0,3.0,0.0,4.0,2.0,7.0,1.0
15056,2300,1493,Bind,25,544,fish123,DualMedia Esports,fish123,13,2,attack,defend,11,2,0,1,1,0,,,,,,,,,,,,,,,,,,
15057,2309,1505,Bind,545,560,ISOL-BULIL,GRANIT GAMING,ISOL-BULIL,13,2,attack,defend,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,10.0,8.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,4.0,2.0
15058,2136,1354,Bind,280,501,LAG Gaming,LEGENDs,LAG Gaming,13,7,defend,attack,10,3,0,2,5,0,,,,,,,,,,,,,,,,,,
15059,2134,1352,Ascent,501,500,LEGENDs,KappaPride,LEGENDs,13,10,attack,defend,6,7,0,6,4,0,,,,,,,,,,,,,,,,,,
15060,2231,1445,Bind,249,527,Falkol eSports,Galaxy,Falkol eSports,13,3,attack,attack,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
15061,2213,1427,Bind,526,519,FAKEZIN,LOVEBUG,FAKEZIN,13,10,attack,attack,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
15062,2214,1428,Haven,425,422,Team oNe,NOTRAB,Team oNe,14,12,attack,attack,0,12,2,0,12,0,,,,,,,,,,,,,,,,,,
15063,2215,1429,Haven,528,421,MIRONGA VIRUS,Only-Esports,MIRONGA VIRUS,13,6,attack,attack,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
15064,2194,1399,Bind,453,419,Vincit Gaming,TERROR.NET,TERROR.NET,2,13,defend,attack,2,0,0,10,3,0,,,,,,,,,,,,,,,,,,
15065,2195,1399,Split,453,419,Vincit Gaming,TERROR.NET,Vincit Gaming,13,8,defend,attack,6,7,0,6,2,0,,,,,,,,,,,,,,,,,,
15066,2196,1399,Ascent,453,419,Vincit Gaming,TERROR.NET,TERROR.NET,4,13,defend,attack,2,2,0,10,3,0,,,,,,,,,,,,,,,,,,
15067,1975,1270,Ascent,2,188,Sentinels,Cloud9,Sentinels,13,11,attack,defend,7,6,0,5,6,0,,,,,,,,,,,,,,,,,,
15068,1976,1270,Haven,2,188,Sentinels,Cloud9,Cloud9,6,13,defend,attack,4,2,0,8,5,0,,,,,,,,,,,,,,,,,,
15069,1977,1270,Bind,2,188,Sentinels,Cloud9,Sentinels,13,11,attack,defend,6,7,0,6,5,0,,,,,,,,,,,,,,,,,,
15070,1978,1270,Split,2,188,Sentinels,Cloud9,Sentinels,13,7,defend,attack,9,4,0,3,4,0,,,,,,,,,,,,,,,,,,
15071,2191,1398,Split,419,249,TERROR.NET,Falkol eSports,TERROR.NET,13,3,attack,defend,11,2,0,1,2,0,,,,,,,,,,,,,,,,,,
15072,2210,1398,Bind,419,249,TERROR.NET,Falkol eSports,Falkol eSports,13,15,defend,attack,5,7,1,7,5,3,,,,,,,,,,,,,,,,,,
15073,2211,1398,Haven,419,249,TERROR.NET,Falkol eSports,TERROR.NET,13,8,attack,defend,7,6,0,5,3,0,,,,,,,,,,,,,,,,,,
15074,2182,1394,Haven,99,377,Exceptis,bonk,Exceptis,13,11,attack,defend,7,6,0,5,6,0,,,,,,,,,,,,,,,,,,
15075,2183,1394,Split,99,377,Exceptis,bonk,bonk,10,13,defend,attack,7,3,0,5,8,0,,,,,,,,,,,,,,,,,,
15076,2184,1394,Ascent,99,377,Exceptis,bonk,Exceptis,13,10,attack,defend,9,4,0,3,7,0,,,,,,,,,,,,,,,,,,
15077,2178,1391,Ascent,110,77,FishkaVTom,DPE,FishkaVTom,13,3,attack,defend,9,4,0,3,0,0,,,,,,,,,,,,,,,,,,
15078,2175,1390,Ascent,110,400,FishkaVTom,flawless,flawless,11,13,attack,defend,6,5,0,6,7,0,,,,,,,,,,,,,,,,,,
15079,2176,1390,Haven,110,400,FishkaVTom,flawless,FishkaVTom,13,11,defend,attack,4,9,0,8,3,0,,,,,,,,,,,,,,,,,,
15080,2177,1390,Bind,110,400,FishkaVTom,flawless,flawless,8,13,defend,attack,4,4,0,8,5,0,,,,,,,,,,,,,,,,,,
15081,1835,1198,Haven,50,377,need more DM,bonk,bonk,11,13,attack,defend,6,5,0,6,7,0,,,,,,,,,,,,,,,,,,
15082,1836,1198,Ascent,50,377,need more DM,bonk,need more DM,13,10,attack,defend,5,8,0,7,3,0,,,,,,,,,,,,,,,,,,
15083,1837,1198,Split,50,377,need more DM,bonk,bonk,9,13,defend,attack,2,7,0,10,3,0,,,,,,,,,,,,,,,,,,
15084,2173,1388,Haven,77,494,DPE,Team666,DPE,13,11,defend,attack,6,7,0,6,5,0,,,,,,,,,,,,,,,,,,
15085,2174,1389,Haven,385,486,team xz,Vertexo,team xz,13,9,attack,defend,6,7,0,6,3,0,,,,,,,,,,,,,,,,,,
15086,2167,1379,Haven,486,105,Vertexo,Sharp-Clan,Vertexo,13,8,defend,attack,7,6,0,5,3,0,,,,,,,,,,,,,,,,,,
15087,1934,1238,Haven,434,431,Team Launch,unnamed,Team Launch,13,4,attack,defend,10,3,0,2,2,0,,,,,,,,,,,,,,,,,,
15088,1935,1238,Ascent,434,431,Team Launch,unnamed,Team Launch,13,5,defend,attack,10,3,0,2,3,0,,,,,,,,,,,,,,,,,,
15089,1929,1237,Haven,378,438,EXO Clan,Control,EXO Clan,13,7,defend,attack,7,6,0,5,2,0,,,,,,,,,,,,,,,,,,
15090,1930,1237,Ascent,378,438,EXO Clan,Control,Control,11,13,attack,defend,4,7,0,8,5,0,,,,,,,,,,,,,,,,,,
15091,1931,1237,Bind,378,438,EXO Clan,Control,EXO Clan,13,4,attack,defend,11,2,0,1,3,0,,,,,,,,,,,,,,,,,,
15092,1989,1274,Bind,2,17,Sentinels,Gen.G,Gen.G,9,13,defend,attack,6,3,0,6,7,0,,,,,,,,,,,,,,,,,,
15093,1990,1274,Ascent,2,17,Sentinels,Gen.G,Sentinels,13,8,attack,defend,8,5,0,4,4,0,,,,,,,,,,,,,,,,,,
15094,1991,1274,Split,2,17,Sentinels,Gen.G,Sentinels,13,9,attack,defend,7,6,0,5,4,0,,,,,,,,,,,,,,,,,,
15095,2144,1359,Bind,477,393,looking4org,KOUD’KOUTO,looking4org,13,5,defend,attack,7,6,0,5,0,0,,,,,,,,,,,,,,,,,,
15096,1986,1273,Haven,106,427,TSM,Envy,TSM,14,12,attack,defend,3,9,2,9,3,0,,,,,,,,,,,,,,,,,,
15097,1987,1273,Ascent,106,427,TSM,Envy,TSM,13,11,defend,attack,5,8,0,7,4,0,,,,,,,,,,,,,,,,,,
15098,2140,1356,Split,400,488,flawless,tyeasy,tyeasy,10,13,defend,attack,7,3,0,5,8,0,,,,,,,,,,,,,,,,,,
15099,2141,1356,Haven,400,488,flawless,tyeasy,flawless,13,10,attack,defend,7,6,0,5,5,0,,,,,,,,,,,,,,,,,,
15100,2142,1356,Bind,400,488,flawless,tyeasy,flawless,13,10,defend,attack,7,6,0,5,5,0,,,,,,,,,,,,,,,,,,
15101,2137,1355,Bind,355,110,Lankräm,FishkaVTom,FishkaVTom,10,13,attack,defend,5,5,0,7,6,0,,,,,,,,,,,,,,,,,,
15102,2138,1355,Split,355,110,Lankräm,FishkaVTom,Lankräm,13,9,defend,attack,8,5,0,4,5,0,,,,,,,,,,,,,,,,,,
15103,2139,1355,Ascent,355,110,Lankräm,FishkaVTom,FishkaVTom,9,13,defend,attack,2,7,0,10,3,0,,,,,,,,,,,,,,,,,,
15104,2119,1334,Split,110,486,FishkaVTom,Vertexo,FishkaVTom,13,5,attack,defend,8,5,0,4,1,0,,,,,,,,,,,,,,,,,,
15105,2118,1333,Bind,355,487,Lankräm,Dia De Los Muertos,Lankräm,13,5,attack,defend,8,5,0,4,1,0,,,,,,,,,,,,,,,,,,
15106,2070,1310,Haven,120,473,100 Thieves,Built By Gamers,Built By Gamers,10,13,defend,attack,7,3,0,5,8,0,,,,,,,,,,,,,,,,,,
15107,2071,1310,Bind,120,473,100 Thieves,Built By Gamers,100 Thieves,13,8,attack,defend,8,5,0,4,4,0,,,,,,,,,,,,,,,,,,
15108,2072,1310,Ascent,120,473,100 Thieves,Built By Gamers,Built By Gamers,9,13,attack,defend,3,6,0,9,4,0,,,,,,,,,,,,,,,,,,
15109,2085,1316,Haven,427,214,Envy,Way 2 French,Envy,13,11,defend,attack,5,8,0,7,4,0,,,,,,,,,,,,,,,,,,
15110,2086,1316,Ascent,427,214,Envy,Way 2 French,Envy,13,2,attack,defend,10,3,0,2,0,0,,,,,,,,,,,,,,,,,,
15111,2100,1322,Bind,103,15,Immortals,Prospects,Immortals,13,7,defend,attack,8,5,0,4,3,0,,,,,,,,,,,,,,,,,,
15112,2101,1322,Split,103,15,Immortals,Prospects,Prospects,5,13,attack,defend,1,4,0,11,2,0,,,,,,,,,,,,,,,,,,
15113,2102,1322,Ascent,103,15,Immortals,Prospects,Immortals,13,7,attack,defend,5,8,0,7,0,0,,,,,,,,,,,,,,,,,,
15114,2115,1327,Ascent,2,468,Sentinels,Renegades,Sentinels,13,10,attack,defend,6,7,0,6,4,0,,,,,,,,,,,,,,,,,,
15115,2116,1327,Split,2,468,Sentinels,Renegades,Sentinels,13,9,defend,attack,8,5,0,4,5,0,,,,,,,,,,,,,,,,,,
15116,2064,1308,Haven,106,328,TSM,100 Blifted,TSM,13,3,attack,defend,9,4,0,3,0,0,,,,,,,,,,,,,,,,,,
15117,2065,1308,Ascent,106,328,TSM,100 Blifted,TSM,13,10,defend,attack,7,6,0,5,5,0,,,,,,,,,,,,,,,,,,
15118,2094,1320,Bind,17,471,Gen.G,Team Mang0,Gen.G,13,4,attack,defend,9,4,0,3,1,0,,,,,,,,,,,,,,,,,,
15119,2095,1320,Haven,17,471,Gen.G,Team Mang0,Gen.G,13,3,attack,defend,11,2,0,1,2,0,,,,,,,,,,,,,,,,,,
15120,2109,1325,Haven,188,476,Cloud9,Team Owl,Cloud9,13,6,defend,attack,10,3,0,2,4,0,,,,,,,,,,,,,,,,,,
15121,2110,1325,Ascent,188,476,Cloud9,Team Owl,Cloud9,13,3,attack,defend,9,4,0,3,0,0,,,,,,,,,,,,,,,,,,
15122,2112,1326,Ascent,468,470,Renegades,Complexity,Complexity,8,13,attack,defend,5,3,0,7,6,0,,,,,,,,,,,,,,,,,,
15123,2113,1326,Haven,468,470,Renegades,Complexity,Renegades,13,7,defend,attack,8,5,0,4,3,0,,,,,,,,,,,,,,,,,,
15124,2114,1326,Bind,468,470,Renegades,Complexity,Complexity,6,13,defend,attack,5,1,0,7,6,0,,,,,,,,,,,,,,,,,,
15125,2079,1313,Bind,14,157,T1,Team Kephrii,T1,13,1,defend,attack,11,2,0,1,0,0,,,,,,,,,,,,,,,,,,
15126,2080,1313,Ascent,14,157,T1,Team Kephrii,T1,13,5,attack,defend,8,5,0,4,1,0,,,,,,,,,,,,,,,,,,
15127,2058,1306,Ascent,106,120,TSM,100 Thieves,TSM,13,11,attack,defend,5,8,0,7,4,0,,,,,,,,,,,,,,,,,,
15128,2059,1306,Bind,106,120,TSM,100 Thieves,100 Thieves,11,13,defend,attack,7,4,0,5,8,0,,,,,,,,,,,,,,,,,,
15129,2060,1306,Split,106,120,TSM,100 Thieves,TSM,13,7,defend,attack,8,5,0,4,3,0,,,,,,,,,,,,,,,,,,
15130,2061,1307,Ascent,485,328,Homeless,100 Blifted,Homeless,13,5,defend,attack,8,5,0,4,1,0,,,,,,,,,,,,,,,,,,
15131,2062,1307,Bind,485,328,Homeless,100 Blifted,Homeless,13,8,attack,defend,8,5,0,4,4,0,,,,,,,,,,,,,,,,,,
15132,2073,1311,Bind,14,427,T1,Envy,T1,13,10,attack,defend,6,7,0,6,4,0,,,,,,,,,,,,,,,,,,
15133,2074,1311,Ascent,14,427,T1,Envy,T1,13,11,defend,attack,10,3,0,2,9,0,,,,,,,,,,,,,,,,,,
15134,2076,1312,Split,213,157,Echo 8,Team Kephrii,Echo 8,13,5,defend,attack,11,2,0,1,4,0,,,,,,,,,,,,,,,,,,
15135,2077,1312,Bind,213,157,Echo 8,Team Kephrii,Echo 8,13,5,attack,defend,9,4,0,3,2,0,,,,,,,,,,,,,,,,,,
15136,2091,1319,Bind,190,471,MIXUP,Team Mang0,MIXUP,13,5,defend,attack,8,5,0,4,1,0,,,,,,,,,,,,,,,,,,
15137,2092,1319,Haven,190,471,MIXUP,Team Mang0,MIXUP,13,2,attack,defend,10,3,0,2,0,0,,,,,,,,,,,,,,,,,,
15138,2106,1324,Bind,470,476,Complexity,Team Owl,Team Owl,9,13,attack,defend,6,3,0,6,7,0,,,,,,,,,,,,,,,,,,
15139,2107,1324,Haven,470,476,Complexity,Team Owl,Complexity,13,11,attack,defend,4,9,0,8,3,0,,,,,,,,,,,,,,,,,,
15140,2108,1324,Split,470,476,Complexity,Team Owl,Complexity,13,5,attack,defend,9,4,0,3,2,0,,,,,,,,,,,,,,,,,,
15141,2022,1287,Bind,120,485,100 Thieves,Homeless,100 Thieves,13,6,defend,attack,10,3,0,2,4,0,,,,,,,,,,,,,,,,,,
15142,2023,1287,Split,120,485,100 Thieves,Homeless,Homeless,10,13,defend,attack,7,3,0,5,8,0,,,,,,,,,,,,,,,,,,
15143,2024,1287,Haven,120,485,100 Thieves,Homeless,Homeless,9,13,attack,defend,6,3,0,6,7,0,,,,,,,,,,,,,,,,,,
15144,2040,1293,Split,103,190,Immortals,MIXUP,Immortals,13,8,attack,defend,5,8,0,7,1,0,,,,,,,,,,,,,,,,,,
15145,2041,1293,Bind,103,190,Immortals,MIXUP,Immortals,13,8,defend,attack,6,7,0,6,2,0,,,,,,,,,,,,,,,,,,
15146,2055,1298,Bind,2,470,Sentinels,Complexity,Sentinels,13,11,attack,defend,5,8,0,7,4,0,,,,,,,,,,,,,,,,,,
15147,2056,1298,Haven,2,470,Sentinels,Complexity,Sentinels,13,6,defend,attack,7,6,0,5,1,0,,,,,,,,,,,,,,,,,,
15148,2025,1288,Ascent,427,213,Envy,Echo 8,Envy,13,9,defend,attack,7,6,0,5,4,0,,,,,,,,,,,,,,,,,,
15149,2026,1288,Haven,427,213,Envy,Echo 8,Envy,13,5,attack,defend,9,4,0,3,2,0,,,,,,,,,,,,,,,,,,
15150,2037,1292,Haven,17,15,Gen.G,Prospects,Gen.G,13,10,attack,defend,5,8,0,7,3,0,,,,,,,,,,,,,,,,,,
15151,2038,1292,Bind,17,15,Gen.G,Prospects,Gen.G,13,11,attack,defend,5,8,0,7,4,0,,,,,,,,,,,,,,,,,,
15152,2010,1283,Haven,106,473,TSM,Built By Gamers,TSM,13,8,defend,attack,6,7,0,6,2,0,,,,,,,,,,,,,,,,,,
15153,2011,1283,Split,106,473,TSM,Built By Gamers,TSM,13,4,defend,attack,10,3,0,2,2,0,,,,,,,,,,,,,,,,,,
15154,2016,1285,Bind,14,214,T1,Way 2 French,T1,13,3,defend,attack,10,3,0,2,1,0,,,,,,,,,,,,,,,,,,
15155,2017,1285,Ascent,14,214,T1,Way 2 French,T1,13,3,attack,defend,9,4,0,3,0,0,,,,,,,,,,,,,,,,,,
15156,2019,1286,Bind,427,157,Envy,Team Kephrii,Envy,13,5,defend,attack,10,3,0,2,3,0,,,,,,,,,,,,,,,,,,
15157,2020,1286,Haven,427,157,Envy,Team Kephrii,Envy,13,2,attack,defend,10,3,0,2,0,0,,,,,,,,,,,,,,,,,,
15158,2052,1297,Bind,2,476,Sentinels,Team Owl,Sentinels,13,1,attack,defend,11,2,0,1,0,0,,,,,,,,,,,,,,,,,,
15159,2053,1297,Split,2,476,Sentinels,Team Owl,Sentinels,13,4,defend,attack,10,3,0,2,2,0,,,,,,,,,,,,,,,,,,
15160,2034,1291,Haven,103,471,Immortals,Team Mang0,Immortals,13,1,defend,attack,11,2,0,1,0,0,,,,,,,,,,,,,,,,,,
15161,2035,1291,Ascent,103,471,Immortals,Team Mang0,Immortals,13,4,attack,defend,8,5,0,4,0,0,,,,,,,,,,,,,,,,,,
15162,2049,1296,Ascent,188,468,Cloud9,Renegades,Cloud9,13,6,defend,attack,6,7,0,6,0,0,,,,,,,,,,,,,,,,,,
15163,2050,1296,Split,188,468,Cloud9,Renegades,Renegades,4,13,attack,defend,4,0,0,8,5,0,,,,,,,,,,,,,,,,,,
15164,2051,1296,Bind,188,468,Cloud9,Renegades,Cloud9,13,6,attack,defend,9,4,0,3,3,0,,,,,,,,,,,,,,,,,,
15165,2013,1284,Ascent,120,328,100 Thieves,100 Blifted,100 Thieves,13,7,defend,attack,10,3,0,2,5,0,,,,,,,,,,,,,,,,,,
15166,2014,1284,Bind,120,328,100 Thieves,100 Blifted,100 Thieves,13,7,attack,defend,10,3,0,2,5,0,,,,,,,,,,,,,,,,,,
15167,2031,1290,Haven,17,190,Gen.G,MIXUP,Gen.G,13,11,attack,defend,10,3,0,2,9,0,,,,,,,,,,,,,,,,,,
15168,2032,1290,Bind,17,190,Gen.G,MIXUP,MIXUP,11,13,defend,attack,2,9,0,10,3,0,,,,,,,,,,,,,,,,,,
15169,2033,1290,Split,17,190,Gen.G,MIXUP,Gen.G,13,5,defend,attack,10,3,0,2,3,0,,,,,,,,,,,,,,,,,,
15170,1998,1279,Ascent,106,485,TSM,Homeless,TSM,13,4,attack,defend,8,5,0,4,0,0,,,,,,,,,,,,,,,,,,
15171,1999,1279,Bind,106,485,TSM,Homeless,Homeless,5,13,defend,attack,1,4,0,11,2,0,,,,,,,,,,,,,,,,,,
15172,2000,1279,Split,106,485,TSM,Homeless,TSM,13,7,defend,attack,9,4,0,3,4,0,,,,,,,,,,,,,,,,,,
15173,2001,1280,Ascent,14,213,T1,Echo 8,T1,13,8,attack,defend,6,7,0,6,2,0,,,,,,,,,,,,,,,,,,
15174,2002,1280,Haven,14,213,T1,Echo 8,T1,13,1,defend,attack,11,2,0,1,0,0,,,,,,,,,,,,,,,,,,
15175,2004,1281,Split,473,328,Built By Gamers,100 Blifted,Built By Gamers,14,12,attack,defend,5,7,2,7,5,0,,,,,,,,,,,,,,,,,,
15176,2005,1281,Haven,473,328,Built By Gamers,100 Blifted,Built By Gamers,14,12,attack,defend,7,5,2,5,7,0,,,,,,,,,,,,,,,,,,
15177,2007,1282,Bind,214,157,Way 2 French,Team Kephrii,Way 2 French,13,2,defend,attack,11,2,0,1,1,0,,,,,,,,,,,,,,,,,,
15178,2008,1282,Ascent,214,157,Way 2 French,Team Kephrii,Way 2 French,13,7,attack,defend,7,6,0,5,2,0,,,,,,,,,,,,,,,,,,
15179,2028,1289,Bind,15,471,Prospects,Team Mang0,Prospects,13,3,attack,defend,9,4,0,3,0,0,,,,,,,,,,,,,,,,,,
15180,2029,1289,Haven,15,471,Prospects,Team Mang0,Prospects,13,3,defend,attack,10,3,0,2,1,0,,,,,,,,,,,,,,,,,,
15181,2043,1294,Haven,468,476,Renegades,Team Owl,Renegades,13,1,attack,defend,11,2,0,1,0,0,,,,,,,,,,,,,,,,,,
15182,2044,1294,Bind,468,476,Renegades,Team Owl,Renegades,13,6,defend,attack,8,5,0,4,2,0,,,,,,,,,,,,,,,,,,
15183,2046,1295,Ascent,188,470,Cloud9,Complexity,Cloud9,13,2,attack,defend,10,3,0,2,0,0,,,,,,,,,,,,,,,,,,
15184,2047,1295,Haven,188,470,Cloud9,Complexity,Cloud9,13,5,defend,attack,9,4,0,3,2,0,,,,,,,,,,,,,,,,,,
15185,1923,1235,Haven,438,22,Control,Dire Wolves,Control,13,7,attack,defend,7,6,0,5,2,0,,,,,,,,,,,,,,,,,,
15186,1924,1235,Ascent,438,22,Control,Dire Wolves,Dire Wolves,12,14,attack,defend,6,6,0,6,6,2,,,,,,,,,,,,,,,,,,
15187,1925,1235,Split,438,22,Control,Dire Wolves,Control,13,9,attack,defend,5,8,0,7,2,0,,,,,,,,,,,,,,,,,,
15188,1926,1236,Bind,431,264,unnamed,Pants Down,Pants Down,11,13,defend,attack,6,5,0,6,7,0,,,,,,,,,,,,,,,,,,
15189,1927,1236,Haven,431,264,unnamed,Pants Down,unnamed,13,3,attack,defend,11,2,0,1,2,0,,,,,,,,,,,,,,,,,,
15190,1928,1236,Ascent,431,264,unnamed,Pants Down,unnamed,13,5,attack,defend,10,3,0,2,3,0,,,,,,,,,,,,,,,,,,
15191,1969,1263,Bind,423,482,Mamba Mode Gaming,A.S.M.R.,Mamba Mode Gaming,14,12,defend,attack,8,4,2,4,8,0,,,,,,,,,,,,,,,,,,
15192,1955,1254,Haven,477,479,looking4org,LULw,LULw,6,13,attack,defend,3,3,0,9,4,0,,,,,,,,,,,,,,,,,,
15193,1956,1254,Split,477,479,looking4org,LULw,looking4org,13,11,defend,attack,5,8,0,7,4,0,,,,,,,,,,,,,,,,,,
15194,1957,1254,Bind,477,479,looking4org,LULw,looking4org,13,4,attack,defend,9,4,0,3,1,0,,,,,,,,,,,,,,,,,,
15195,1954,1253,Ascent,479,480,LULw,Quickmath,LULw,13,6,defend,attack,7,6,0,5,1,0,,,,,,,,,,,,,,,,,,
15196,1912,1232,Ascent,273,264,GVNG,Pants Down,Pants Down,4,13,attack,defend,3,1,0,9,4,0,,,,,,,,,,,,,,,,,,
15197,1913,1232,Bind,273,264,GVNG,Pants Down,GVNG,13,9,defend,attack,6,7,0,6,3,0,,,,,,,,,,,,,,,,,,
15198,1914,1232,Split,273,264,GVNG,Pants Down,Pants Down,14,16,defend,attack,8,4,2,4,8,4,,,,,,,,,,,,,,,,,,
15199,1880,1218,Haven,378,431,EXO Clan,unnamed,EXO Clan,13,3,defend,attack,9,4,0,3,0,0,,,,,,,,,,,,,,,,,,
15200,1881,1218,Ascent,378,431,EXO Clan,unnamed,EXO Clan,13,5,attack,defend,7,6,0,5,0,0,,,,,,,,,,,,,,,,,,
15201,1885,1219,Bind,433,429,COFFEE,1HP,COFFEE,13,9,attack,defend,7,6,0,5,4,0,,,,,,,,,,,,,,,,,,
15202,1886,1219,Haven,433,429,COFFEE,1HP,COFFEE,13,3,defend,attack,11,2,0,1,2,0,,,,,,,,,,,,,,,,,,
15203,1888,1220,Bind,22,265,Dire Wolves,RipNTear,Dire Wolves,13,11,defend,attack,5,8,0,7,4,0,,,,,,,,,,,,,,,,,,
15204,1889,1220,Haven,22,265,Dire Wolves,RipNTear,Dire Wolves,12,11,attack,defend,8,4,0,4,7,0,,,,,,,,,,,,,,,,,,
15205,1894,1226,Haven,434,438,Team Launch,Control,Team Launch,13,7,defend,attack,5,8,0,7,0,0,,,,,,,,,,,,,,,,,,
15206,1895,1226,Split,434,438,Team Launch,Control,Team Launch,13,7,defend,attack,8,5,0,4,3,0,,,,,,,,,,,,,,,,,,
15207,1903,1229,Bind,264,30,Pants Down,Seal Team 6,Pants Down,15,13,defend,attack,3,9,3,9,3,1,,,,,,,,,,,,,,,,,,
15208,1904,1229,Split,264,30,Pants Down,Seal Team 6,Seal Team 6,11,13,attack,defend,8,3,0,4,9,0,,,,,,,,,,,,,,,,,,
15209,1905,1229,Ascent,264,30,Pants Down,Seal Team 6,Pants Down,13,10,attack,defend,6,7,0,6,4,0,,,,,,,,,,,,,,,,,,
15210,1672,1104,Bind,243,425,Gamelanders Blue,Team oNe,Gamelanders Blue,13,6,attack,defend,7,6,0,5,1,0,,,,,,,,,,,,,,,,,,
15211,1862,1209,Haven,188,213,Cloud9,Echo 8,Cloud9,13,10,defend,attack,6,7,0,6,4,0,,,,,,,,,,,,,,,,,,
15212,1863,1209,Ascent,188,213,Cloud9,Echo 8,Cloud9,13,10,attack,defend,4,9,0,8,2,0,,,,,,,,,,,,,,,,,,
15213,1859,1208,Haven,17,111,Gen.G,Charlotte Phoenix,Gen.G,15,13,defend,attack,4,8,3,8,4,1,,,,,,,,,,,,,,,,,,
15214,1860,1208,Bind,17,111,Gen.G,Charlotte Phoenix,Gen.G,13,6,attack,defend,8,5,0,4,2,0,,,,,,,,,,,,,,,,,,
15215,1673,1105,Haven,453,249,Vincit Gaming,Falkol eSports,Vincit Gaming,13,5,defend,attack,9,4,0,3,2,0,,,,,,,,,,,,,,,,,,
15216,1844,1203,Split,17,196,Gen.G,Oxygen Supremacy ,Gen.G,13,5,defend,attack,7,6,0,5,0,0,,,,,,,,,,,,,,,,,,
15217,1845,1203,Haven,17,196,Gen.G,Oxygen Supremacy ,Gen.G,13,7,defend,attack,7,6,0,5,2,0,,,,,,,,,,,,,,,,,,
15218,1847,1204,Haven,111,328,Charlotte Phoenix,100 Blifted,Charlotte Phoenix,13,9,defend,attack,8,5,0,4,5,0,,,,,,,,,,,,,,,,,,
15219,1848,1204,Bind,111,328,Charlotte Phoenix,100 Blifted,Charlotte Phoenix,13,9,attack,defend,4,9,0,8,1,0,,,,,,,,,,,,,,,,,,
15220,1850,1205,Haven,188,214,Cloud9,Way 2 French,Cloud9,13,5,defend,attack,10,3,0,2,3,0,,,,,,,,,,,,,,,,,,
15221,1851,1205,Ascent,188,214,Cloud9,Way 2 French,Cloud9,13,1,attack,defend,11,2,0,1,0,0,,,,,,,,,,,,,,,,,,
15222,1691,1113,Bind,257,50,G2 Esports,need more DM,G2 Esports,13,3,defend,attack,10,3,0,2,1,0,,,,,,,,,,,,,,,,,,
15223,1692,1113,Ascent,257,50,G2 Esports,need more DM,G2 Esports,13,7,attack,defend,8,5,0,4,3,0,,,,,,,,,,,,,,,,,,
15224,1688,1112,Haven,25,3,fish123,Ninjas in Pyjamas,Ninjas in Pyjamas,9,13,attack,defend,6,3,0,6,7,0,,,,,,,,,,,,,,,,,,
15225,1689,1112,Bind,25,3,fish123,Ninjas in Pyjamas,fish123,13,5,defend,attack,8,5,0,4,1,0,,,,,,,,,,,,,,,,,,
15226,1690,1112,Ascent,25,3,fish123,Ninjas in Pyjamas,fish123,17,15,attack,defend,9,3,5,3,9,3,,,,,,,,,,,,,,,,,,
15227,1891,1221,Bind,475,409,Team Quitooo,Shawty Gamin',Shawty Gamin',11,13,defend,attack,6,5,0,6,7,0,,,,,,,,,,,,,,,,,,
15228,1892,1221,Haven,475,409,Team Quitooo,Shawty Gamin',Team Quitooo,13,11,attack,defend,6,7,0,6,5,0,,,,,,,,,,,,,,,,,,
15229,1893,1221,Ascent,475,409,Team Quitooo,Shawty Gamin',Team Quitooo,13,5,defend,attack,11,2,0,1,4,0,,,,,,,,,,,,,,,,,,
